id,general_team,general_city,general_team_name,general_team_abbv,full_name,is_active,draft_team,draft_city,draft_team_name,draft_team_abbrv,organization_type,birthdate,country,weight,seniority,position,from_year,to_year,g-league,nba,draft_year,draft_round,draft_number,greatest_75_flag,jersey_def,organization_def,height_definitivo
57,1610612746,Los Angeles,Clippers,LAC,Doug Christie,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,09/05/1970 00:00,USA,205.0,15.0,Guard-Forward,1992.0,2006.0,N,Y,1992,1,17,N,21.0,Pepperdine,198.12
2211,1610612754,Indiana,Pacers,IND,Troy Murphy,0.0,1610612744.0,Golden State,Warriors,GSW,College/University,02/05/1980 00:00,USA,245.0,12.0,Forward-Center,2001.0,2012.0,N,Y,2001,1,14,N,3.0,Notre Dame,210.82
956,1610612742,Dallas,Mavericks,DAL,Erick Dampier,0.0,1610612754.0,Indiana,Pacers,IND,College/University,14/07/1975 00:00,USA,265.0,17.0,Center,1996.0,2011.0,N,Y,1996,1,10,N,25.0,Mississippi State,210.82
2429,1610612749,Milwaukee,Bucks,MIL,Dan Gadzuric,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,02/02/1978 00:00,Netherlands,240.0,11.0,Center,2002.0,2011.0,Y,Y,2002,2,33,N,50.0,UCLA,210.82
1499,1610612753,Orlando,Magic,ORL,Tony Battie,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,11/02/1976 00:00,USA,240.0,15.0,Center,1997.0,2011.0,N,Y,1997,1,5,N,4.0,Texas Tech,210.82
200811,1610612762,Utah,Jazz,UTA,Lou Amundson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/12/1982 00:00,USA,220.0,11.0,Forward,2006.0,2015.0,Y,Y,Undrafted,Undrafted,Undrafted,N,22.0,UNLV,205.74
1507,1610612766,Charlotte,Bobcats,CHA,Derek Anderson,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,18/07/1974 00:00,USA,195.0,12.0,Guard,1997.0,2007.0,N,Y,1997,1,13,N,23.0,Kentucky,195.58
2408,1610612759,San Antonio,Spurs,SAS,Melvin Ely,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,02/05/1978 00:00,USA,260.0,9.0,Center-Forward,2002.0,2013.0,Y,Y,2002,1,12,N,2.0,Fresno State,208.28
200759,1610612740,New Orleans/Oklahoma City,Hornets,NOK,Cedric Simmons,0.0,1610612740.0,New Orleans/Oklahoma City,Hornets,NOK,College/University,03/01/1986 00:00,USA,235.0,4.0,Forward,2006.0,2008.0,Y,Y,2006,1,15,N,22.0,North Carolina State,205.74
2054,1610612745,Houston,Rockets,HOU,Jake Tsakalidis,0.0,1610612756.0,Phoenix,Suns,PHX,Other Team/Club,10/06/1979 00:00,Greece,290.0,8.0,Center,2000.0,2006.0,N,Y,2000,1,25,N,12.0,AEK Athens,218.44
1909,1610612763,Memphis,Grizzlies,MEM,Scott Padgett,0.0,1610612762.0,Utah,Jazz,UTA,College/University,19/04/1976 00:00,USA,240.0,8.0,Forward,1999.0,2006.0,N,Y,1999,1,28,N,34.0,Kentucky,205.74
200779,1610612745,Houston,Rockets,HOU,Steve Novak,0.0,1610612745.0,Houston,Rockets,HOU,College/University,13/06/1983 00:00,USA,225.0,11.0,Forward,2006.0,2016.0,Y,Y,2006,2,32,N,20.0,Marquette,208.28
101114,1610612762,Utah,Jazz,UTA,Deron Williams,0.0,1610612762.0,Utah,Jazz,UTA,College/University,26/06/1984 00:00,USA,200.0,13.0,Guard,2005.0,2016.0,N,Y,2005,1,3,N,8.0,Illinois,190.5
976,1610612766,Charlotte,Bobcats,CHA,Jeff McInnis,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,22/10/1974 00:00,USA,190.0,11.0,Guard,1996.0,2007.0,N,Y,1996,2,37,N,0.0,North Carolina,193.04
2564,1610612756,Phoenix,Suns,PHX,Boris Diaw,0.0,1610612737.0,Atlanta,Hawks,ATL,Other Team/Club,16/04/1982 00:00,France,250.0,15.0,Center-Forward,2003.0,2016.0,N,Y,2003,1,21,N,3.0,Pau Orthez,203.2
1800,1610612739,Cleveland,Cavaliers,CLE,Damon Jones,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/08/1976 00:00,USA,195.0,12.0,Guard,1998.0,2008.0,Y,Y,Undrafted,Undrafted,Undrafted,N,19.0,Houston,190.5
2209,1610612747,Los Angeles,Lakers,LAL,Vladimir Radmanovic,0.0,1610612760.0,Seattle,SuperSonics,SEA,Other Team/Club,19/11/1980 00:00,Serbia,235.0,13.0,Forward,2001.0,2012.0,N,Y,2001,1,12,N,10.0,FMP,208.28
2410,1610612757,Portland,Trail Blazers,POR,Fred Jones,0.0,1610612754.0,Indiana,Pacers,IND,College/University,11/03/1979 00:00,USA,225.0,8.0,Guard,2002.0,2008.0,N,Y,2002,1,14,N,0.0,Oregon,187.96
673,1610612762,Utah,Jazz,UTA,Alan Henderson,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,02/12/1972 00:00,USA,240.0,13.0,Forward-Center,1995.0,2006.0,N,Y,1995,1,16,N,44.0,Indiana,205.74
2246,1610612762,Utah,Jazz,UTA,Mehmet Okur,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,26/05/1979 00:00,Turkey,260.0,10.0,Center,2002.0,2011.0,N,Y,2001,2,37,N,13.0,Efes Pilsen,210.82
1515,1610612761,Toronto,Raptors,TOR,Anthony Parker,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,19/06/1975 00:00,USA,210.0,10.0,Guard,1997.0,2011.0,N,Y,1997,1,21,N,18.0,Bradley,198.12
200758,1610612762,Utah,Jazz,UTA,Ronnie Brewer,0.0,1610612762.0,Utah,Jazz,UTA,College/University,20/03/1985 00:00,USA,235.0,8.0,Forward,2006.0,2013.0,Y,Y,2006,1,14,N,9.0,Arkansas,200.66
2556,1610612756,Phoenix,Suns,PHX,Marcus Banks,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,19/11/1981 00:00,USA,205.0,9.0,Guard,2003.0,2010.0,Y,Y,2003,1,13,N,2.0,UNLV,187.96
677,1610612766,Charlotte,Bobcats,CHA,Eric Williams,0.0,1610612738.0,Boston,Celtics,BOS,College/University,17/07/1972 00:00,USA,220.0,12.0,Guard-Forward,1995.0,2006.0,Y,Y,1995,1,14,N,88.0,Providence,203.2
2545,1610612753,Orlando,Magic,ORL,Darko Milicic,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,20/06/1985 00:00,Serbia,275.0,10.0,Center,2003.0,2012.0,N,Y,2003,1,2,N,31.0,Hemoform,213.36
87,1610612745,Houston,Rockets,HOU,Dikembe Mutombo,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,25/06/1966 00:00,Congo,260.0,19.0,Center,1991.0,2008.0,N,Y,1991,1,4,N,55.0,Georgetown,218.44
133,1610612739,Cleveland,Cavaliers,CLE,David Wesley,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/11/1970 00:00,USA,203.0,15.0,Guard,1993.0,2006.0,N,Y,Undrafted,Undrafted,Undrafted,N,4.0,Baylor,185.42
101106,1610612749,Milwaukee,Bucks,MIL,Andrew Bogut,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,28/11/1984 00:00,Australia,260.0,15.0,Center,2005.0,2018.0,N,Y,2005,1,1,N,6.0,Utah,213.36
2230,1610612747,Los Angeles,Lakers,LAL,Maurice Evans,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/11/1978 00:00,USA,220.0,10.0,Guard-Forward,2001.0,2011.0,N,Y,Undrafted,Undrafted,Undrafted,N,6.0,Texas,195.58
101129,1610612745,Houston,Rockets,HOU,Luther Head,0.0,1610612745.0,Houston,Rockets,HOU,College/University,26/11/1982 00:00,USA,185.0,6.0,Guard,2005.0,2010.0,Y,Y,2005,1,24,N,2.0,Illinois,190.5
200811,1610612755,Philadelphia,76ers,PHI,Lou Amundson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/12/1982 00:00,USA,220.0,11.0,Forward,2006.0,2015.0,Y,Y,Undrafted,Undrafted,Undrafted,N,20.0,UNLV,205.74
2779,1610612745,Houston,Rockets,HOU,Vassilis Spanoulis,0.0,1610612742.0,Dallas,Mavericks,DAL,Other Team/Club,02/08/1982 00:00,Greece,195.0,1.0,Guard,2006.0,2006.0,N,Y,2004,2,50,N,10.0,Panathinaikos,193.04
200747,1610612766,Charlotte,Bobcats,CHA,Adam Morrison,0.0,1610612766.0,Charlotte,Bobcats,CHA,College/University,19/07/1984 00:00,USA,205.0,4.0,Forward,2006.0,2009.0,N,Y,2006,1,3,N,35.0,Gonzaga,203.2
2617,1610612748,Miami,Heat,MIA,Udonis Haslem,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/06/1980 00:00,USA,235.0,20.0,Forward,2003.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,40.0,Florida,200.66
1717,1610612742,Dallas,Mavericks,DAL,Dirk Nowitzki,0.0,1610612749.0,Milwaukee,Bucks,MIL,Other Team/Club,19/06/1978 00:00,Germany,245.0,22.0,Forward,1998.0,2018.0,N,Y,1998,1,9,Y,41.0,DJK Wurzburg,213.36
708,1610612750,Minnesota,Timberwolves,MIN,Kevin Garnett,0.0,1610612750.0,Minnesota,Timberwolves,MIN,High School,19/05/1976 00:00,USA,240.0,22.0,Forward,1995.0,2015.0,N,Y,1995,1,5,Y,21.0,Farragut Academy HS (IL),210.82
101215,1610612746,Los Angeles,Clippers,LAC,Will Conroy,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/12/1982 00:00,USA,195.0,3.0,Guard,2006.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,10.0,Washington,187.96
1891,1610612742,Dallas,Mavericks,DAL,Jason Terry,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,15/09/1977 00:00,USA,185.0,19.0,Guard,1999.0,2017.0,N,Y,1999,1,10,N,31.0,Arizona,187.96
200764,1610612752,New York,Knicks,NYK,Renaldo Balkman,0.0,1610612752.0,New York,Knicks,NYK,College/University,14/07/1984 00:00,USA,225.0,7.0,Forward,2006.0,2011.0,Y,Y,2006,1,20,N,32.0,South Carolina,203.2
2248,1610612760,Seattle,SuperSonics,SEA,Earl Watson,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,12/06/1979 00:00,USA,199.0,13.0,Guard,2001.0,2013.0,N,Y,2001,2,39,N,25.0,UCLA,185.42
1498,1610612764,Washington,Wizards,WAS,Antonio Daniels,0.0,1610612763.0,Vancouver,Grizzlies,VAN,College/University,19/03/1975 00:00,USA,205.0,14.0,Guard,1997.0,2010.0,Y,Y,1997,1,4,N,6.0,Bowling Green,193.04
101121,1610612761,Toronto,Raptors,TOR,Joey Graham,0.0,1610612761.0,Toronto,Raptors,TOR,College/University,11/06/1982 00:00,USA,230.0,7.0,Forward,2005.0,2010.0,Y,Y,2005,1,16,N,14.0,Oklahoma State,200.66
2763,1610612737,Atlanta,Hawks,ATL,Lionel Chalmers,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,10/11/1980 00:00,USA,180.0,2.0,Guard,2004.0,2004.0,N,Y,2004,2,33,N,0.0,Xavier,182.88
2416,1610612760,Seattle,SuperSonics,SEA,Kareem Rush,0.0,1610612761.0,Toronto,Raptors,TOR,College/University,30/10/1980 00:00,USA,215.0,7.0,Guard,2002.0,2009.0,Y,Y,2002,1,20,N,9.0,Missouri,198.12
2454,1610612763,Memphis,Grizzlies,MEM,Junior Harrington,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,02/10/1980 00:00,USA,190.0,4.0,Guard,2002.0,2006.0,N,Y,Undrafted,Undrafted,Undrafted,N,10.0,Wingate,193.04
965,1610612762,Utah,Jazz,UTA,Derek Fisher,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,09/08/1974 00:00,USA,210.0,18.0,Guard,1996.0,2013.0,N,Y,1996,1,24,N,2.0,Arkansas-Little Rock,185.42
200838,1610612764,Washington,Wizards,WAS,Kevinn Pinkney,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,20/10/1983 00:00,USA,245.0,1.0,Forward,2006.0,2006.0,Y,Y,Undrafted,Undrafted,Undrafted,N,55.0,Nevada-Reno,208.28
1710,1610612758,Sacramento,Kings,SAC,Mike Bibby,0.0,1610612763.0,Vancouver,Grizzlies,VAN,College/University,13/05/1978 00:00,USA,195.0,15.0,Guard,1998.0,2011.0,N,Y,1998,1,2,N,10.0,Arizona,187.96
1032,1610612751,New Jersey,Nets,NJN,Darvin Ham,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/07/1973 00:00,USA,240.0,9.0,Forward-Guard,1996.0,2004.0,Y,Y,Undrafted,Undrafted,Undrafted,N,44.0,Texas Tech,200.66
788,1610612742,Dallas,Mavericks,DAL,Kevin Willis,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,06/09/1962 00:00,USA,245.0,22.0,Center-Forward,1984.0,2006.0,N,Y,1984,1,11,N,45.0,Michigan State,213.36
2694,1610612744,Golden State,Warriors,GSW,Josh Powell,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/01/1983 00:00,USA,240.0,8.0,Forward,2005.0,2013.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,North Carolina State,205.74
201141,1610612757,Portland,Trail Blazers,POR,Greg Oden,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,22/01/1988 00:00,USA,273.0,4.0,Center,2007.0,2013.0,N,Y,2007,1,1,N,52.0,Ohio State,213.36
201159,1610612747,Los Angeles,Lakers,LAL,Javaris Crittenton,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,31/12/1987 00:00,USA,200.0,3.0,Guard,2007.0,2009.0,Y,Y,2007,1,19,N,1.0,Georgia Tech,195.58
201171,1610612745,Houston,Rockets,HOU,Carl Landry,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,19/09/1983 00:00,USA,248.0,10.0,Forward,2007.0,2015.0,N,Y,2007,2,31,N,14.0,Purdue,205.74
201166,1610612745,Houston,Rockets,HOU,Aaron Brooks,0.0,1610612745.0,Houston,Rockets,HOU,College/University,14/01/1985 00:00,USA,161.0,11.0,Guard,2007.0,2017.0,Y,Y,2007,1,26,N,0.0,Oregon,182.88
201178,1610612762,Utah,Jazz,UTA,Kyrylo Fesenko,0.0,1610612755.0,Philadelphia,76ers,PHI,Other Team/Club,24/12/1986 00:00,Ukraine,280.0,6.0,Center,2007.0,2011.0,Y,Y,2007,2,38,N,44.0,Cherkaski,215.9
201165,1610612762,Utah,Jazz,UTA,Morris Almond,0.0,1610612762.0,Utah,Jazz,UTA,College/University,02/02/1985 00:00,USA,225.0,4.0,Guard,2007.0,2011.0,Y,Y,2007,1,25,N,22.0,Rice,198.12
201186,1610612744,Golden State,Warriors,GSW,Stephane Lasme,0.0,1610612744.0,Golden State,Warriors,GSW,College/University,17/12/1982 00:00,Gabon,215.0,2.0,Forward,2007.0,2007.0,Y,Y,2007,2,46,N,12.0,Massachusetts,203.2
200785,1610612744,Golden State,Warriors,GSW,Kosta Perovic,0.0,1610612744.0,Golden State,Warriors,GSW,Other Team/Club,19/02/1985 00:00,Serbia,240.0,2.0,Center,2007.0,2007.0,Y,Y,2006,2,38,N,19.0,Partizan,218.44
201195,1610612755,Philadelphia,76ers,PHI,Herbert Hill,0.0,1610612762.0,Utah,Jazz,UTA,College/University,01/10/1984 00:00,USA,240.0,1.0,Forward-Center,2007.0,2007.0,Y,N,2007,2,55,N,35.0,Providence,208.28
200081,1610612761,Toronto,Raptors,TOR,Jamario Moon,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/06/1980 00:00,USA,205.0,6.0,Forward,2007.0,2011.0,Y,Y,Undrafted,Undrafted,Undrafted,N,33.0,Meridian CC,203.2
1088,1610612743,Denver,Nuggets,DEN,Chucky Atkins,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/08/1974 00:00,USA,185.0,12.0,Guard,1999.0,2009.0,N,Y,Undrafted,Undrafted,Undrafted,N,12.0,South Florida,180.34
703,1610612760,Seattle,SuperSonics,SEA,Kurt Thomas,0.0,1610612748.0,Miami,Heat,MIA,College/University,04/10/1972 00:00,USA,240.0,18.0,Forward,1995.0,2012.0,N,Y,1995,1,10,N,44.0,TCU,205.74
2852,1610612749,Milwaukee,Bucks,MIL,Awvee Storey,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,18/04/1977 00:00,USA,225.0,4.0,Forward-Guard,2004.0,2007.0,Y,Y,Undrafted,Undrafted,Undrafted,N,20.0,Arizona State,198.12
200786,1610612749,Milwaukee,Bucks,MIL,David Noel,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,27/02/1984 00:00,USA,230.0,2.0,Forward-Guard,2006.0,2006.0,Y,Y,2006,2,39,N,34.0,North Carolina,198.12
101162,1610612753,Orlando,Magic,ORL,Marcin Gortat,0.0,1610612756.0,Phoenix,Suns,PHX,Other Team/Club,17/02/1984 00:00,Poland,240.0,12.0,Center,2007.0,2018.0,Y,Y,2005,2,57,N,13.0,RheinEnergie Cologne,210.82
201149,1610612741,Chicago,Bulls,CHI,Joakim Noah,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,25/02/1985 00:00,USA,232.0,14.0,Forward-Center,2007.0,2019.0,Y,Y,2007,1,9,N,13.0,Florida,210.82
201242,1610612741,Chicago,Bulls,CHI,Thomas Gardner,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/02/1985 00:00,USA,225.0,3.0,Guard,2007.0,2008.0,Y,Y,Undrafted,Undrafted,Undrafted,N,31.0,Missouri,195.58
201191,1610612741,Chicago,Bulls,CHI,JamesOn Curry,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,07/01/1986 00:00,USA,190.0,3.0,Guard,2007.0,2009.0,Y,Y,2007,2,51,N,20.0,Oklahoma State,190.5
133,1610612751,New Jersey,Nets,NJN,David Wesley,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/11/1970 00:00,USA,203.0,15.0,Guard,1993.0,2006.0,N,Y,Undrafted,Undrafted,Undrafted,N,4.0,Baylor,185.42
201150,1610612758,Sacramento,Kings,SAC,Spencer Hawes,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,28/04/1988 00:00,USA,245.0,11.0,Forward-Center,2007.0,2016.0,Y,Y,2007,1,10,N,31.0,Washington,215.9
201202,1610612748,Miami,Heat,MIA,Joel Anthony,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/08/1982 00:00,Canada,245.0,11.0,Center,2007.0,2016.0,Y,Y,Undrafted,Undrafted,Undrafted,N,50.0,UNLV,205.74
200798,1610612765,Detroit,Pistons,DET,Cheikh Samb,0.0,1610612747.0,Los Angeles,Lakers,LAL,Other Team/Club,22/10/1984 00:00,Senegal,245.0,2.0,Center,2007.0,2008.0,Y,Y,2006,2,51,N,35.0,WTC Cornella,215.9
201174,1610612742,Dallas,Mavericks,DAL,Nick Fazekas,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,17/06/1985 00:00,USA,235.0,2.0,Forward,2007.0,2007.0,Y,Y,2007,2,34,N,20.0,Nevada-Reno,210.82
201163,1610612752,New York,Knicks,NYK,Wilson Chandler,0.0,1610612752.0,New York,Knicks,NYK,College/University,10/05/1987 00:00,USA,235.0,13.0,Forward,2007.0,2019.0,N,Y,2007,1,23,N,21.0,DePaul,203.2
2757,1610612758,Sacramento,Kings,SAC,Beno Udrih,0.0,1610612759.0,San Antonio,Spurs,SAS,Other Team/Club,05/07/1982 00:00,Slovenia,205.0,14.0,Guard,2004.0,2016.0,N,Y,2004,1,28,N,19.0,Olimpia Milano,190.5
1720,1610612750,Minnesota,Timberwolves,MIN,Michael Doleac,0.0,1610612753.0,Orlando,Magic,ORL,College/University,15/06/1977 00:00,USA,262.0,11.0,Center,1998.0,2007.0,N,Y,1998,1,12,N,51.0,Utah,210.82
200751,1610612750,Minnesota,Timberwolves,MIN,Randy Foye,0.0,1610612738.0,Boston,Celtics,BOS,College/University,24/09/1983 00:00,USA,218.0,12.0,Guard,2006.0,2016.0,N,Y,2006,1,7,N,4.0,Villanova,193.04
1506,1610612744,Golden State,Warriors,GSW,Austin Croshere,0.0,1610612754.0,Indiana,Pacers,IND,College/University,01/05/1975 00:00,USA,240.0,12.0,Forward,1997.0,2008.0,N,Y,1997,1,12,N,44.0,Providence,208.28
201172,1610612738,Boston,Celtics,BOS,Gabe Pruitt,0.0,1610612738.0,Boston,Celtics,BOS,College/University,19/04/1986 00:00,USA,170.0,3.0,Guard,2007.0,2008.0,Y,Y,2007,2,32,N,13.0,Southern California,193.04
1607,1610612744,Golden State,Warriors,GSW,Troy Hudson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/03/1976 00:00,USA,178.0,11.0,Guard,1997.0,2007.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0,Southern Illinois,185.42
201207,1610612747,Los Angeles,Lakers,LAL,Coby Karl,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/06/1983 00:00,USA,215.0,3.0,Guard,2007.0,2009.0,Y,Y,Undrafted,Undrafted,Undrafted,N,11.0,Boise State,195.58
200756,1610612740,New Orleans,Hornets,NOH,Hilton Armstrong,0.0,1610612740.0,New Orleans/Oklahoma City,Hornets,NOK,College/University,23/11/1984 00:00,USA,235.0,6.0,Forward-Center,2006.0,2013.0,Y,Y,2006,1,12,N,12.0,Connecticut,210.82
2694,1610612746,Los Angeles,Clippers,LAC,Josh Powell,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/01/1983 00:00,USA,240.0,8.0,Forward,2005.0,2013.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,North Carolina State,205.74
101123,1610612750,Minnesota,Timberwolves,MIN,Gerald Green,0.0,1610612738.0,Boston,Celtics,BOS,High School,26/01/1986 00:00,USA,205.0,13.0,Guard-Forward,2005.0,2018.0,Y,Y,2005,1,18,N,15.0,No College,200.66
201043,1610612752,New York,Knicks,NYK,Randolph Morris,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,02/01/1986 00:00,USA,275.0,5.0,Center,2006.0,2009.0,N,Y,Undrafted,Undrafted,Undrafted,N,5.0,Kentucky,210.82
2366,1610612743,Denver,Nuggets,DEN,Mike Wilks,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/05/1979 00:00,USA,180.0,8.0,Guard,2002.0,2009.0,N,Y,Undrafted,Undrafted,Undrafted,N,29.0,Rice,177.8
224,1610612742,Dallas,Mavericks,DAL,Eddie Jones,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,20/10/1971 00:00,USA,200.0,15.0,Guard-Forward,1994.0,2007.0,N,Y,1994,1,10,N,6.0,Temple,198.12
1899,1610612738,Boston,Celtics,BOS,James Posey,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,13/01/1977 00:00,USA,217.0,13.0,Forward,1999.0,2010.0,N,Y,1999,1,18,N,41.0,Xavier,203.2
101113,1610612754,Indiana,Pacers,IND,Ike Diogu,0.0,1610612744.0,Golden State,Warriors,GSW,College/University,11/09/1983 00:00,USA,250.0,7.0,Forward,2005.0,2011.0,Y,Y,2005,1,9,N,1.0,Arizona State,205.74
101124,1610612763,Memphis,Grizzlies,MEM,Hakim Warrick,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,08/07/1982 00:00,USA,219.0,8.0,Forward,2005.0,2012.0,Y,Y,2005,1,19,N,21.0,Syracuse,205.74
2216,1610612752,New York,Knicks,NYK,Zach Randolph,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,16/07/1981 00:00,USA,250.0,18.0,Forward,2001.0,2017.0,N,Y,2001,1,19,N,50.0,Michigan State,205.74
101153,1610612760,Seattle,SuperSonics,SEA,Mickael Gelabale,0.0,1610612760.0,Seattle,SuperSonics,SEA,Other Team/Club,22/05/1983 00:00,France,215.0,4.0,Forward,2006.0,2012.0,Y,Y,2005,2,48,N,15.0,Real Madrid,200.66
1916,1610612755,Philadelphia,76ers,PHI,Calvin Booth,0.0,1610612764.0,Washington,Wizards,WAS,College/University,07/05/1976 00:00,USA,230.0,11.0,Center,1999.0,2008.0,N,Y,1999,2,35,N,52.0,Penn State,210.82
2756,1610612747,Los Angeles,Lakers,LAL,Sasha Vujacic,0.0,1610612747.0,Los Angeles,Lakers,LAL,Other Team/Club,08/03/1984 00:00,Slovenia,195.0,11.0,Guard,2004.0,2016.0,N,Y,2004,1,27,N,18.0,Udine,200.66
686,1610612765,Detroit,Pistons,DET,Antonio McDyess,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,07/09/1974 00:00,USA,245.0,16.0,Forward-Center,1995.0,2010.0,N,Y,1995,1,2,N,24.0,Alabama,205.74
1536,1610612744,Golden State,Warriors,GSW,Stephen Jackson,0.0,1610612756.0,Phoenix,Suns,PHX,College/University,05/04/1978 00:00,USA,220.0,14.0,Guard-Forward,2000.0,2013.0,N,Y,1997,2,42,N,1.0,Butler C.C. (KS),203.2
200783,1610612750,Minnesota,Timberwolves,MIN,Craig Smith,0.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,10/11/1983 00:00,USA,265.0,6.0,Forward,2006.0,2011.0,Y,Y,2006,2,36,N,5.0,Boston College,200.66
2067,1610612738,Boston,Celtics,BOS,Eddie House,0.0,1610612748.0,Miami,Heat,MIA,College/University,14/05/1978 00:00,USA,190.0,12.0,Guard,2000.0,2010.0,N,Y,2000,2,37,N,50.0,Arizona State,185.42
200780,1610612737,Atlanta,Hawks,ATL,Solomon Jones,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,16/07/1984 00:00,USA,235.0,8.0,Forward,2006.0,2013.0,Y,Y,2006,2,33,N,44.0,South Florida,208.28
101133,1610612759,San Antonio,Spurs,SAS,Ian Mahinmi,0.0,1610612759.0,San Antonio,Spurs,SAS,Other Team/Club,05/11/1986 00:00,France,262.0,13.0,Center,2007.0,2019.0,Y,Y,2005,1,28,N,28.0,                                   ,210.82
201189,1610612741,Chicago,Bulls,CHI,Aaron Gray,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,07/12/1984 00:00,USA,270.0,7.0,Center,2007.0,2013.0,N,Y,2007,2,49,N,34.0,Pittsburgh,213.36
201169,1610612756,Phoenix,Suns,PHX,Alando Tucker,0.0,1610612756.0,Phoenix,Suns,PHX,College/University,11/02/1984 00:00,USA,205.0,4.0,Forward,2007.0,2009.0,Y,Y,2007,1,29,N,29.0,Wisconsin,198.12
201151,1610612737,Atlanta,Hawks,ATL,Acie Law,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,25/01/1985 00:00,USA,202.0,5.0,Guard,2007.0,2010.0,N,Y,2007,1,11,N,4.0,Texas A&M,190.5
1533,1610612737,Atlanta,Hawks,ATL,Anthony Johnson,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,02/10/1974 00:00,USA,195.0,14.0,Guard,1997.0,2009.0,N,Y,1997,2,39,N,8.0,College of Charleston,190.5
353,1610612751,New Jersey,Nets,NJN,Darrell Armstrong,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,22/06/1968 00:00,USA,180.0,15.0,Guard,1994.0,2007.0,N,Y,Undrafted,Undrafted,Undrafted,N,10.0,Fayetteville State,185.42
2545,1610612763,Memphis,Grizzlies,MEM,Darko Milicic,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,20/06/1985 00:00,Serbia,275.0,10.0,Center,2003.0,2012.0,N,Y,2003,1,2,N,31.0,Hemoform,213.36
